order_id,product_id,quantity,unit_price,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,delivery_partner_id,store_id,product_name_x,category_x,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,delivery_time_minutes_x,distance_km_x,delivery_status_y,order_hour,order_dayofweek,is_weekend,customer_total_orders,customer_total_spend,customer_avg_order_value,customer_total_quantity,last_order_date,customer_recency_days,is_repeat_customer,product_name_y,category_y,total_units_sold,product_total_revenue,product_revenue_share,delivery_time_minutes_y,distance_km_y,delayed_flag
5062545226,673058,2,765.76,84275450,2023-11-28 04:16:44,2023-11-28 04:36:44,2023-11-28 04:33:44,On Time,2945.03,Wallet,54305,5297,cough syrup,pharmacy,balan-madan,765.76,957.2,20.0,365,30,94,-3.0,1.59,On Time,4,1,0,3,8047.32,2682.44,5,2024-01-23 02:23:29,286,1,cough syrup,pharmacy,56,54194.63,0.0049226188910956575,-3.0,1.59,0
2836701831,837480,3,217.4,62323608,2024-06-13 14:15:45,2024-06-13 14:27:45,2024-06-13 14:31:45,On Time,354.52,Card,84057,5443,cough syrup,pharmacy,edwin and sons,217.4,271.75,20.0,365,22,82,4.0,1.63,On Time,14,3,0,4,7286.99,1821.7475,10,2024-06-13 14:15:45,144,1,cough syrup,pharmacy,39,34055.54,0.0030933405127124922,4.0,1.63,0
4115492281,435929,1,856.89,32540616,2024-01-07 01:31:47,2024-01-07 01:51:47,2024-01-07 01:52:47,On Time,4248.74,Wallet,99505,3859,toilet cleaner,household care,memon ltd,856.89,1142.52,25.0,365,13,71,1.0,2.16,On Time,1,6,1,1,4248.74,4248.74,1,2024-01-07 01:31:47,302,0,toilet cleaner,household care,43,46706.78,0.004242480806128741,1.0,2.16,0
3554645781,53833,3,134.69,26227445,2024-04-25 14:58:42,2024-04-25 15:15:42,2024-04-25 15:24:42,Slightly Delayed,2108.47,Card,64263,2659,rice,grocery & staples,tella-master,134.69,158.46,15.0,365,26,89,9.0,3.43,Slightly Delayed,14,3,0,1,2108.47,2108.47,3,2024-04-25 14:58:42,193,0,rice,grocery & staples,36,38233.04,0.0034727921376714985,9.0,3.43,0
3983605701,264803,3,995.98,19067680,2024-01-27 12:28:20,2024-01-27 12:43:20,2024-01-27 12:52:20,Slightly Delayed,3627.25,Card,58335,6323,vitamins,pharmacy,gole-doshi,995.98,1244.97,20.0,365,17,69,9.0,2.75,Slightly Delayed,12,5,1,3,6801.7,2267.233333333333,7,2024-01-27 12:28:20,282,1,vitamins,pharmacy,52,52513.36,0.0047699053941489605,9.0,2.75,0
8581516385,500633,1,154.5,8241122,2023-12-14 19:30:41,2023-12-14 19:49:41,2023-12-14 19:49:41,On Time,681.54,Card,29947,5072,cereal,dairy & breakfast,trivedi-ahluwalia,154.5,193.12,20.0,7,24,87,0.0,2.41,On Time,19,3,0,4,6669.82,1667.455,6,2024-07-21 20:11:14,106,1,cereal,dairy & breakfast,46,54226.229999999996,0.004925489189443642,0.0,2.41,0
8290229112,473647,1,43.05,88923048,2024-03-09 05:06:27,2024-03-09 05:19:27,2024-03-09 05:16:27,On Time,517.77,Wallet,29611,3964,toothpaste,personal care,ben-ravi,43.05,66.23,35.0,365,18,82,-3.0,2.06,On Time,5,5,1,3,5937.36,1979.12,5,2024-10-29 03:28:37,6,1,toothpaste,personal care,30,32423.14,0.0029450659866602884,-3.0,2.06,0
1195560119,606256,1,369.28,83039559,2023-04-03 17:20:14,2023-04-03 17:33:14,2023-04-03 17:36:14,On Time,552.2,Cash,6698,4616,frozen biryani,instant & frozen food,agate ltd,369.28,615.47,40.0,180,16,57,3.0,1.79,On Time,17,0,0,2,1421.71,710.855,2,2024-02-27 15:25:27,251,1,frozen biryani,instant & frozen food,30,33403.75,0.003034136975996267,3.0,1.79,0
5077327994,700048,1,141.28,243838,2023-08-01 20:07:55,2023-08-01 20:26:55,2023-08-01 20:23:55,On Time,2694.01,Card,93285,7335,dish soap,household care,khalsa-bhavsar,141.28,188.37,25.0,365,25,98,-3.0,4.36,On Time,20,1,0,3,6061.06,2020.3533333333335,6,2023-12-05 10:13:47,335,1,dish soap,household care,39,52699.85,0.004786844696013378,-3.0,4.36,0
2945185661,903336,3,551.88,81102955,2023-07-09 12:02:20,2023-07-09 12:20:20,2023-07-09 12:18:20,On Time,374.68,Card,6710,1453,pulses,grocery & staples,"vaidya, amble and palla",551.88,649.27,15.0,365,14,60,-2.0,2.76,On Time,12,6,1,1,374.68,374.68,3,2023-07-09 12:02:20,484,0,pulses,grocery & staples,42,40415.71,0.003671048912835897,-2.0,2.76,0
3951005873,587420,3,357.42,52085702,2024-10-03 15:03:55,2024-10-03 15:14:55,2024-10-03 15:09:55,On Time,832.06,Wallet,73170,3311,cookies,snacks & munchies,raj and sons,357.42,549.88,35.0,90,22,50,-5.0,4.02,On Time,15,3,0,4,12120.060000000001,3030.0150000000003,7,2024-10-24 05:41:04,11,1,cookies,snacks & munchies,24,19575.04,0.001778044461193907,-5.0,4.02,0
3490816523,880510,3,951.43,25128143,2024-01-27 20:17:17,2024-01-27 20:28:17,2024-01-27 20:43:17,Slightly Delayed,4284.99,Card,16914,6186,bread,dairy & breakfast,roy-char,951.43,1189.29,20.0,7,29,54,15.0,4.88,Slightly Delayed,20,5,1,7,17638.83,2519.8328571428574,17,2024-01-27 20:17:17,282,1,bread,dairy & breakfast,58,70374.94,0.006392312469034727,15.0,4.88,0
6739114301,33955,1,186.08,51544662,2023-03-26 18:06:22,2023-03-26 18:26:22,2023-03-26 18:28:22,On Time,671.55,UPI,10714,2641,frozen pizza,instant & frozen food,baral group,186.08,310.13,40.0,180,29,84,2.0,1.42,On Time,18,6,1,2,1622.98,811.49,2,2024-02-21 09:01:55,257,1,frozen pizza,instant & frozen food,34,37855.12,0.0034384648227452253,2.0,1.42,0
5728818155,243235,3,109.03,31000129,2023-11-03 00:57:05,2023-11-03 01:10:05,2023-11-03 01:18:05,Slightly Delayed,2215.55,Cash,40143,1826,cat food,pet care,batta inc,109.03,167.74,35.0,365,14,71,8.0,1.82,Slightly Delayed,0,4,0,2,4424.85,2212.425,5,2024-07-23 13:43:34,104,1,cat food,pet care,50,56203.18,0.005105059959033757,8.0,1.82,0
7713651693,891833,1,493.19,8351747,2023-08-07 01:57:01,2023-08-07 02:11:01,2023-08-07 02:16:01,On Time,422.87,Wallet,17257,1825,curd,dairy & breakfast,mani plc,493.19,616.49,20.0,7,11,69,5.0,4.26,On Time,1,0,0,3,5516.66,1838.8866666666665,3,2023-09-25 23:30:12,405,1,curd,dairy & breakfast,38,43337.1,0.003936405270140263,5.0,4.26,0
5452048621,706112,2,478.79,22483684,2024-10-22 15:15:22,2024-10-22 15:28:22,2024-10-22 15:43:22,Slightly Delayed,947.95,Wallet,51769,8316,vitamins,pharmacy,"magar, gara and garg",478.79,598.49,20.0,365,12,77,15.0,1.74,Slightly Delayed,15,1,0,3,4313.96,1437.9866666666667,6,2024-10-22 15:15:22,13,1,vitamins,pharmacy,23,22543.760000000002,0.002047699907764416,15.0,1.74,0
2297027645,897083,1,972.69,36578947,2024-04-17 20:56:49,2024-04-17 21:16:49,2024-04-17 21:11:49,On Time,2036.46,Card,67885,6118,detergent,household care,dutta-halder,972.69,1296.92,25.0,365,10,100,-5.0,2.68,On Time,20,2,0,2,2857.45,1428.725,2,2024-11-01 13:48:41,3,1,detergent,household care,35,43101.73,0.00391502608905909,-5.0,2.68,0
2438302298,954722,2,616.45,77862447,2023-04-24 00:00:48,2023-04-24 00:18:48,2023-04-24 00:33:48,Slightly Delayed,1175.49,Cash,96633,9218,ice cream,instant & frozen food,mohan-virk,616.45,1027.42,40.0,180,11,58,15.0,2.07,Slightly Delayed,0,0,0,3,3637.69,1212.5633333333333,6,2023-12-27 06:52:23,313,1,ice cream,instant & frozen food,43,45529.51,0.00413554675118787,15.0,2.07,0
578811216,563740,1,96.33,75739462,2024-06-18 10:23:42,2024-06-18 10:37:42,2024-06-18 10:55:42,Significantly Delayed,1980.99,Wallet,5169,9220,chips,snacks & munchies,mann-kapadia,96.33,148.2,35.0,90,20,61,18.0,0.57,Significantly Delayed,10,1,0,5,8262.1,1652.42,9,2024-09-23 14:07:55,42,1,chips,snacks & munchies,39,49175.81,0.0044667482975883546,18.0,0.57,0
8684710720,621677,3,317.8,74172010,2023-09-12 02:25:31,2023-09-12 02:37:31,2023-09-12 02:36:31,On Time,1644.14,Cash,45070,5285,frozen biryani,instant & frozen food,sabharwal-mital,317.8,529.67,40.0,180,15,71,-1.0,3.27,On Time,2,1,0,3,8787.67,2929.2233333333334,8,2024-04-08 00:45:25,210,1,frozen biryani,instant & frozen food,40,35457.6,0.003220692743781319,-1.0,3.27,0
1249797614,327290,1,862.28,54797119,2024-06-27 18:33:11,2024-06-27 18:43:11,2024-06-27 18:44:11,On Time,2735.5,Card,18282,4020,sugar,grocery & staples,nadkarni inc,862.28,1014.45,15.0,365,22,65,1.0,4.91,On Time,18,3,0,3,4498.860000000001,1499.6200000000001,7,2024-06-27 18:33:11,130,1,sugar,grocery & staples,30,33603.38,0.0030522698133129793,1.0,4.91,0
8013026217,672059,1,672.73,52337289,2023-03-21 12:31:23,2023-03-21 12:41:23,2023-03-21 12:41:23,On Time,2368.0,Cash,53586,2524,toothpaste,personal care,kaur-gola,672.73,1034.97,35.0,365,25,81,0.0,2.31,On Time,12,1,0,1,2368.0,2368.0,1,2023-03-21 12:31:23,594,0,toothpaste,personal care,35,41613.29,0.0037798277702909317,0.0,2.31,0
5421697986,606256,2,369.28,95971469,2023-05-26 02:27:40,2023-05-26 02:45:40,2023-05-26 02:49:40,On Time,3487.72,Wallet,87496,8132,frozen biryani,instant & frozen food,agate ltd,369.28,615.47,40.0,180,16,57,4.0,4.2,On Time,2,4,0,5,13230.68,2646.136,10,2024-08-26 01:43:47,70,1,frozen biryani,instant & frozen food,30,33403.75,0.003034136975996267,4.0,4.2,0
8922741261,863930,3,242.57,22133362,2024-08-11 00:35:08,2024-08-11 00:53:08,2024-08-11 00:54:08,On Time,2993.51,Cash,48378,3160,shampoo,personal care,"sathe, agarwal and dhar",242.57,373.18,35.0,365,26,72,1.0,2.01,On Time,0,6,1,2,6421.84,3210.92,6,2024-08-11 00:35:08,85,1,shampoo,personal care,30,32544.21,0.002956063044286569,1.0,2.01,0
3441102335,516376,3,877.43,12077371,2023-11-04 00:26:33,2023-11-04 00:39:33,2023-11-04 00:39:33,On Time,1197.76,Wallet,47299,422,onions,fruits & vegetables,agarwal-dhar,877.43,1169.91,25.0,3,21,71,0.0,1.66,On Time,0,5,1,4,7842.0599999999995,1960.5149999999999,10,2023-11-04 00:26:33,366,1,onions,fruits & vegetables,42,39946.37,0.0036284177157902336,0.0,1.66,0
6065607924,63769,2,878.07,91868185,2024-05-08 08:15:44,2024-05-08 08:33:44,2024-05-08 08:32:44,On Time,965.88,UPI,13007,6894,lotion,personal care,dalal-shan,878.07,1350.88,35.0,365,27,69,-1.0,2.71,On Time,8,2,0,2,2337.98,1168.99,4,2024-05-08 08:15:44,180,1,lotion,personal care,41,49824.69,0.004525687512526332,-1.0,2.71,0
5153395650,478531,1,825.46,94033330,2023-03-23 15:24:35,2023-03-23 15:34:35,2023-03-23 15:38:35,On Time,1099.91,Card,19704,3067,carrots,fruits & vegetables,uppal group,825.46,1100.61,25.0,3,24,90,4.0,4.12,On Time,15,3,0,4,3772.4500000000003,943.1125000000001,5,2024-10-06 20:17:02,29,1,carrots,fruits & vegetables,53,51561.49,0.004683444922994028,4.0,4.12,0
2215235447,298985,1,183.76,88215615,2024-09-16 17:11:09,2024-09-16 17:25:09,2024-09-16 17:21:09,On Time,163.03,Card,26672,4283,vitamins,pharmacy,"ramanathan, joshi and srinivasan",183.76,229.7,20.0,365,11,61,-4.0,3.74,On Time,17,0,0,1,163.03,163.03,1,2024-09-16 17:11:09,49,0,vitamins,pharmacy,38,34609.840000000004,0.0031436888156962813,-4.0,3.74,0
5678676134,319388,1,657.8,76917159,2024-09-21 15:30:00,2024-09-21 15:50:00,2024-09-21 15:46:00,On Time,1292.08,Card,90181,8198,orange juice,cold drinks & juices,d’alia-dey,657.8,939.71,30.0,180,26,56,-4.0,4.35,On Time,15,5,1,5,12795.12,2559.0240000000003,8,2024-09-21 15:30:00,44,1,orange juice,cold drinks & juices,37,35597.61,0.0032334101637718662,-4.0,4.35,0
5045588926,60619,1,726.41,67092149,2023-07-04 16:03:56,2023-07-04 16:23:56,2023-07-04 16:24:56,On Time,2558.43,UPI,32917,4315,iced tea,cold drinks & juices,bhasin llc,726.41,1037.73,30.0,180,10,97,1.0,2.76,On Time,16,1,0,5,17572.43,3514.486,9,2024-08-04 15:09:28,92,1,iced tea,cold drinks & juices,51,48739.05,0.004427076414472353,1.0,2.76,0
1677502866,969851,1,340.66,24644542,2024-01-18 08:32:32,2024-01-18 08:46:32,2024-01-18 08:43:32,On Time,83.18,UPI,1304,7141,frozen vegetables,instant & frozen food,"kara, sodhi and bassi",340.66,567.77,40.0,180,27,64,-3.0,2.08,On Time,8,3,0,3,3349.9599999999996,1116.6533333333332,6,2024-08-03 00:58:53,93,1,frozen vegetables,instant & frozen food,43,38133.68,0.0034637670476760645,-3.0,2.08,0
4777610024,433521,3,321.33,81808190,2024-05-25 03:32:47,2024-05-25 03:47:47,2024-05-25 03:57:47,Slightly Delayed,1801.32,Cash,34722,6498,diapers,baby care,mahal group,321.33,459.04,30.0,365,27,58,10.0,1.04,Slightly Delayed,3,5,1,4,12293.66,3073.415,7,2024-07-19 00:58:05,108,1,diapers,baby care,46,46894.61,0.00425954182317627,10.0,1.04,0
477350788,762527,2,690.08,3638834,2023-10-12 05:02:47,2023-10-12 05:18:47,2023-10-12 05:13:47,On Time,941.19,UPI,87,4511,biscuits,snacks & munchies,"chad, yohannan and chopra",690.08,1061.66,35.0,90,23,71,-5.0,1.37,On Time,5,3,0,2,2207.96,1103.98,4,2023-10-12 05:02:47,389,1,biscuits,snacks & munchies,31,32681.07,0.0029684943427645796,-5.0,1.37,0
4616699342,818990,2,163.55,11446157,2023-04-16 07:19:57,2023-04-16 07:39:57,2023-04-16 07:35:57,On Time,277.2,Card,34959,6080,tomatoes,fruits & vegetables,dugar group,163.55,218.07,25.0,3,22,92,-4.0,2.98,On Time,7,6,1,5,15311.23,3062.246,11,2024-04-26 05:34:58,192,1,tomatoes,fruits & vegetables,27,31159.3,0.002830268585897107,-4.0,2.98,0
8849914077,154179,3,582.87,32527479,2024-01-30 00:01:27,2024-01-30 00:18:27,2024-01-30 00:17:27,On Time,3890.81,Wallet,91680,7826,pain reliever,pharmacy,"barad, devi and andra",582.87,728.59,20.0,365,10,59,-1.0,4.75,On Time,0,1,0,4,10032.45,2508.1125,9,2024-08-12 05:08:50,84,1,pain reliever,pharmacy,20,23178.2,0.002105327505356036,-1.0,4.75,0
9183435457,107548,1,891.6,25722990,2024-10-21 23:54:41,2024-10-22 00:07:41,2024-10-22 00:03:41,On Time,2131.39,Card,11473,1285,cola,cold drinks & juices,"bhandari, bhasin and palan",891.6,1273.71,30.0,180,27,53,-4.0,0.97,On Time,23,0,0,4,10617.95,2654.4875,5,2024-10-21 23:54:41,13,1,cola,cold drinks & juices,35,40126.04,0.0036447375418719534,-4.0,0.97,0
6922646336,799952,3,922.64,92416428,2023-06-23 23:49:44,2023-06-24 00:02:44,2023-06-24 00:05:44,On Time,3777.74,Cash,26070,1172,cheese,dairy & breakfast,padmanabhan-virk,922.64,1153.3,20.0,7,13,66,3.0,3.81,On Time,23,4,0,3,9626.2,3208.7333333333336,9,2024-07-23 00:49:03,104,1,cheese,dairy & breakfast,35,39403.69,0.0035791248832749123,3.0,3.81,0
3228806806,679865,2,347.91,70543108,2023-06-29 08:21:20,2023-06-29 08:31:20,2023-06-29 08:54:20,Significantly Delayed,1475.75,Wallet,4696,5166,wheat flour,grocery & staples,memon-barad,347.91,409.31,15.0,365,14,85,23.0,3.64,Significantly Delayed,8,3,0,2,4648.37,2324.185,4,2024-04-13 02:33:42,205,1,wheat flour,grocery & staples,47,45450.27,0.00412834920558362,23.0,3.64,0
4893095476,444361,2,822.63,21409946,2024-10-04 21:08:49,2024-10-04 21:24:49,2024-10-04 21:36:49,Slightly Delayed,2376.4,Card,71356,1079,pain reliever,pharmacy,"prakash, bawa and kale",822.63,1028.29,20.0,365,20,71,12.0,0.74,Slightly Delayed,21,4,0,3,8394.49,2798.1633333333334,4,2024-10-04 21:08:49,30,1,pain reliever,pharmacy,50,37349.56,0.0033925436824665234,12.0,0.74,0
7773468233,462526,2,449.97,22210238,2023-10-05 08:15:49,2023-10-05 08:28:49,2023-10-05 08:30:49,On Time,2685.53,Wallet,3584,4796,curd,dairy & breakfast,pau and sons,449.97,562.46,20.0,7,25,69,2.0,1.17,On Time,8,3,0,6,21686.800000000003,3614.466666666667,12,2024-05-17 08:01:08,171,1,curd,dairy & breakfast,25,31890.42,0.0028966778431179395,2.0,1.17,0
5928657526,473929,2,440.19,22076522,2023-10-14 12:34:49,2023-10-14 12:48:49,2023-10-14 12:49:49,On Time,2020.58,Card,91083,6758,carrots,fruits & vegetables,"bhardwaj, bhatia and deshmukh",440.19,586.92,25.0,3,19,70,1.0,4.07,On Time,12,5,1,4,9534.15,2383.5375,5,2024-09-17 20:10:13,48,1,carrots,fruits & vegetables,33,30715.97,0.0027899999350549584,1.0,4.07,0
4435936422,837480,2,217.4,47206881,2023-12-01 19:44:39,2023-12-01 19:59:39,2023-12-01 19:58:39,On Time,1250.93,Wallet,84583,5011,cough syrup,pharmacy,edwin and sons,217.4,271.75,20.0,365,22,82,-1.0,4.98,On Time,19,4,0,3,6232.05,2077.35,5,2023-12-01 19:44:39,339,1,cough syrup,pharmacy,39,34055.54,0.0030933405127124922,-1.0,4.98,0
6031122324,298985,1,183.76,28603182,2024-06-25 15:25:20,2024-06-25 15:38:20,2024-06-25 15:39:20,On Time,3472.94,UPI,85429,5583,vitamins,pharmacy,"ramanathan, joshi and srinivasan",183.76,229.7,20.0,365,11,61,1.0,2.0,On Time,15,1,0,2,5799.52,2899.76,4,2024-06-25 15:25:20,132,1,vitamins,pharmacy,38,34609.840000000004,0.0031436888156962813,1.0,2.0,0
7286969496,366066,3,918.58,75913572,2023-06-21 15:49:03,2023-06-21 16:03:03,2023-06-21 16:00:03,On Time,2193.54,Card,22044,5476,soap,personal care,mandal llc,918.58,1413.2,35.0,365,16,52,-3.0,1.03,On Time,15,2,0,3,5884.610000000001,1961.5366666666669,6,2024-09-28 12:27:14,37,1,soap,personal care,34,33963.16,0.0030849494316559484,-3.0,1.03,0
4665508413,433521,2,321.33,77035814,2023-11-02 01:31:14,2023-11-02 01:48:14,2023-11-02 01:48:14,On Time,2902.2,Cash,31212,9749,diapers,baby care,mahal group,321.33,459.04,30.0,365,27,58,0.0,4.23,On Time,1,3,0,4,10079.15,2519.7875,8,2024-06-28 12:35:57,129,1,diapers,baby care,46,46894.61,0.00425954182317627,0.0,4.23,0
9224598372,962054,1,16.86,50015282,2024-03-31 13:19:14,2024-03-31 13:32:14,2024-03-31 13:27:14,On Time,3973.73,UPI,432,6119,orange juice,cold drinks & juices,toor-nagar,16.86,24.09,30.0,180,11,74,-5.0,3.72,On Time,13,6,1,2,5764.72,2882.36,3,2024-09-14 07:00:20,51,1,orange juice,cold drinks & juices,30,37458.04,0.0034023971623649207,-5.0,3.72,0
842020543,927651,1,426.72,99231937,2024-08-14 11:06:48,2024-08-14 11:17:48,2024-08-14 11:21:48,On Time,1387.32,UPI,13649,9009,baby wipes,baby care,narula group,426.72,609.6,30.0,365,15,60,4.0,0.67,On Time,11,2,0,3,6129.04,2043.0133333333333,6,2024-08-14 11:06:48,82,1,baby wipes,baby care,36,47522.03,0.004316531778539951,4.0,0.67,0
7237143327,820973,1,114.52,96253172,2023-06-09 20:54:07,2023-06-09 21:07:07,2023-06-09 21:07:07,On Time,1430.36,UPI,40577,2030,baby wipes,baby care,lall llc,114.52,163.6,30.0,365,29,56,0.0,2.12,On Time,20,4,0,4,8816.25,2204.0625,8,2024-07-04 12:26:55,123,1,baby wipes,baby care,68,60246.8,0.005472350965548835,0.0,2.12,0
5095141954,133542,1,68.49,1469696,2023-08-05 08:19:54,2023-08-05 08:37:54,2023-08-05 08:32:54,On Time,3229.91,Card,66856,4053,detergent,household care,edwin-lall,68.49,91.32,25.0,365,21,72,-5.0,2.62,On Time,8,5,1,2,3472.48,1736.24,3,2024-03-23 00:19:43,226,1,detergent,household care,17,22195.510000000002,0.002016067584989557,-5.0,2.62,0
6229535077,739534,2,994.56,77869660,2024-04-01 05:57:44,2024-04-01 06:07:44,2024-04-01 06:04:44,On Time,2219.96,Cash,58180,2817,toilet cleaner,household care,"gera, narang and karpe",994.56,1326.08,25.0,365,14,59,-3.0,0.57,On Time,5,0,0,9,19052.940000000002,2116.993333333334,17,2024-09-08 06:29:25,57,1,toilet cleaner,household care,49,44595.72,0.0040507285266826705,-3.0,0.57,0
2984879441,557908,1,942.37,16379942,2024-04-22 07:45:06,2024-04-22 07:57:06,2024-04-22 08:01:06,On Time,736.92,Cash,87895,7081,vitamins,pharmacy,sundaram inc,942.37,1177.96,20.0,365,14,53,4.0,4.76,On Time,7,0,0,4,5727.700000000001,1431.9250000000002,6,2024-04-22 07:45:06,196,1,vitamins,pharmacy,55,52052.13,0.004728010846457795,4.0,4.76,0
785895477,771228,2,83.18,11389698,2023-03-19 18:55:34,2023-03-19 19:10:34,2023-03-19 19:38:34,Significantly Delayed,397.68,Wallet,94534,7016,pet treats,pet care,raja and sons,83.18,127.97,35.0,365,25,73,28.0,3.1,Significantly Delayed,18,6,1,3,8357.68,2785.8933333333334,4,2023-07-18 10:53:19,475,1,pet treats,pet care,46,56750.15,0.005154742461799485,28.0,3.1,0
6220343481,525531,3,831.1,79895967,2023-06-02 23:01:29,2023-06-02 23:13:29,2023-06-02 23:17:29,On Time,3373.51,UPI,80069,6972,dog food,pet care,sandal plc,831.1,1278.62,35.0,365,28,65,4.0,3.67,On Time,23,4,0,4,10120.36,2530.09,11,2024-08-15 20:42:56,80,1,dog food,pet care,23,36677.48,0.0033314971598806596,4.0,3.67,0
5897343054,991434,1,237.62,52815265,2023-03-21 04:16:27,2023-03-21 04:28:27,2023-03-21 04:50:27,Significantly Delayed,171.2,Card,2375,2232,cookies,snacks & munchies,mital-oza,237.62,365.57,35.0,90,12,87,22.0,3.75,Significantly Delayed,4,1,0,1,171.2,171.2,1,2023-03-21 04:16:27,594,0,cookies,snacks & munchies,44,44740.55,0.004063883758003511,22.0,3.75,0
60465,361361,2,826.21,15808945,2024-10-23 05:23:29,2024-10-23 05:34:29,2024-10-23 05:39:29,On Time,589.47,UPI,58998,3943,biscuits,snacks & munchies,"kunda, dave and sahni",826.21,1271.09,35.0,90,20,64,5.0,3.97,On Time,5,2,0,4,6858.35,1714.5875,7,2024-10-24 01:21:49,11,1,biscuits,snacks & munchies,41,27057.780000000002,0.0024577183934849315,5.0,3.97,0
2245476104,327290,3,862.28,8628482,2023-06-01 09:19:59,2023-06-01 09:30:59,2023-06-01 09:33:59,On Time,3898.9,Wallet,18768,9265,sugar,grocery & staples,nadkarni inc,862.28,1014.45,15.0,365,22,65,3.0,4.97,On Time,9,3,0,2,6500.450000000001,3250.2250000000004,5,2024-09-30 06:06:12,35,1,sugar,grocery & staples,30,33603.38,0.0030522698133129793,3.0,4.97,0
6347292505,658389,1,152.55,83597876,2024-06-24 19:43:14,2024-06-24 19:56:14,2024-06-24 20:02:14,Slightly Delayed,951.43,Cash,14479,7351,popcorn,snacks & munchies,"chanda, som and vohra",152.55,234.69,35.0,90,22,68,6.0,1.12,Slightly Delayed,19,0,0,2,2948.37,1474.185,4,2024-06-24 19:43:14,133,1,popcorn,snacks & munchies,29,34450.39,0.0031292056172283664,6.0,1.12,0
8321900643,611575,2,482.06,1655637,2023-10-31 21:33:55,2023-10-31 21:49:55,2023-10-31 21:51:55,On Time,3517.14,Card,83965,2208,frozen pizza,instant & frozen food,"bhat, nigam and hayer",482.06,803.43,40.0,180,25,87,2.0,3.41,On Time,21,1,0,1,3517.14,3517.14,2,2023-10-31 21:33:55,369,0,frozen pizza,instant & frozen food,33,44287.44,0.004022726767989107,2.0,3.41,0
9639033064,949818,1,483.05,20314691,2024-08-15 21:12:38,2024-08-15 21:22:38,2024-08-15 21:18:38,On Time,3291.28,Card,69379,7263,biscuits,snacks & munchies,yohannan inc,483.05,743.15,35.0,90,21,76,-4.0,2.6,On Time,21,3,0,1,3291.28,3291.28,1,2024-08-15 21:12:38,80,0,biscuits,snacks & munchies,37,40695.880000000005,0.003696497377650922,-4.0,2.6,0
2748368258,478531,3,825.46,92404798,2023-08-03 23:54:52,2023-08-04 00:07:52,2023-08-04 00:02:52,On Time,870.29,Card,83680,4838,carrots,fruits & vegetables,uppal group,825.46,1100.61,25.0,3,24,90,-5.0,4.85,On Time,23,3,0,6,14636.48,2439.4133333333334,12,2024-02-10 00:13:32,268,1,carrots,fruits & vegetables,53,51561.49,0.004683444922994028,-5.0,4.85,0
1444371693,455083,3,959.01,9274874,2023-05-06 08:21:49,2023-05-06 08:37:49,2023-05-06 08:41:49,On Time,869.55,Card,20972,4875,butter,dairy & breakfast,dutta inc,959.01,1198.76,20.0,7,29,63,4.0,4.19,On Time,8,5,1,6,3721.02,620.17,12,2024-08-25 17:39:03,71,1,butter,dairy & breakfast,30,30921.829999999998,0.002808698657140909,4.0,4.19,0
7111342746,914071,1,296.94,35459748,2024-10-19 15:38:16,2024-10-19 15:48:16,2024-10-19 15:50:16,On Time,2441.75,Card,24182,8928,chips,snacks & munchies,datta ltd,296.94,456.83,35.0,90,25,90,2.0,2.46,On Time,15,5,1,3,6500.9400000000005,2166.98,6,2024-10-19 15:38:16,16,1,chips,snacks & munchies,36,33375.09,0.0030315337243933165,2.0,2.46,0
9457576236,52729,3,316.02,80800079,2023-11-29 18:09:10,2023-11-29 18:28:10,2023-11-29 18:34:10,Slightly Delayed,826.21,UPI,62085,4040,cat food,pet care,saini llc,316.02,486.18,35.0,365,25,100,6.0,1.2,Slightly Delayed,18,2,0,2,2390.05,1195.025,4,2024-07-19 12:41:59,108,1,cat food,pet care,30,30752.5,0.0027933180362781185,6.0,1.2,0
4167252733,991434,2,237.62,70589930,2023-11-27 16:52:53,2023-11-27 17:02:53,2023-11-27 17:01:53,On Time,878.07,Cash,29916,3501,cookies,snacks & munchies,mital-oza,237.62,365.57,35.0,90,12,87,-1.0,4.92,On Time,16,0,0,3,5706.73,1902.243333333333,4,2023-11-27 16:52:53,343,1,cookies,snacks & munchies,44,44740.55,0.004063883758003511,-1.0,4.92,0
4304875010,425341,1,486.28,89995124,2024-01-27 05:15:05,2024-01-27 05:35:05,2024-01-27 05:30:05,On Time,1994.43,UPI,31244,1214,pet treats,pet care,"mani, dhar and muni",486.28,748.12,35.0,365,21,68,-5.0,3.42,On Time,5,5,1,2,3944.3500000000004,1972.1750000000002,4,2024-05-07 22:42:49,180,1,pet treats,pet care,49,36616.57,0.0033259645689826933,-5.0,3.42,0
4870910859,516376,3,877.43,88532418,2023-07-04 04:47:00,2023-07-04 05:05:00,2023-07-04 05:00:00,On Time,1609.67,Card,55357,7224,onions,fruits & vegetables,agarwal-dhar,877.43,1169.91,25.0,3,21,71,-5.0,2.21,On Time,4,1,0,3,6837.84,2279.28,6,2023-11-30 08:45:34,340,1,onions,fruits & vegetables,42,39946.37,0.0036284177157902336,-5.0,2.21,0
